ID,Start_time,End_time,Start_time_String,End_time_string,Item,Price,Normal Price,Diff.,Quantity,Quantity (in kg),Price per kg,Normal Price per kg
46,1691001062,1691029800,2023-08-03 00:01:02,2023-08-03 08:00:00,Sweet Corn Cob (Bhutta),22,25,3,1 pc,1.0,22.0,25.0
996,1691047862,1691058600,2023-08-03 13:01:02,2023-08-03 16:00:00,Tomato - Desi (Tamatar),106,113,7,450 g,0.45,235.555555555556,251.111111111111
798,1691047862,1691058600,2023-08-03 13:01:02,2023-08-03 16:00:00,Beans - French (Phali),39,40,1,250 g,0.25,156.0,160.0
460,1691047862,1691058600,2023-08-03 13:01:02,2023-08-03 16:00:00,Papaya - Small (Papita),82,83,1,1.2 kg,1.2,68.3333333333333,69.1666666666667
4629,1691047862,1691058600,2023-08-03 13:01:02,2023-08-03 16:00:00,Vikram Mills Fresh Chakki Atta,355,355,0,10 kg,10.0,35.5,35.5
6331,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Ananda Cow Milk Paneer,77,77,0,180 g,0.18,427.777777777778,427.777777777778
771,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Onion (Pyaaz),24,30,6,1 kg,1.0,24.0,30.0
1071,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Bhindi (Okra),18,24,6,500 g,0.5,36.0,48.0
980,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Bottle Gourd - Long (Lauki),32,35,3,700 g,0.7,45.7142857142857,50.0
835,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Cucumber - Hybrid (Kheera),20,23,3,700 g,0.7,28.5714285714286,32.8571428571429
996,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Tomato - Desi (Tamatar),106,113,7,450 g,0.45,235.555555555556,251.111111111111
5141,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Banana - Medium,38,41,3,550 g,0.55,69.0909090909091,74.5454545454545
1900,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Potato (Aloo),21,25,4,1 kg,1.0,21.0,25.0
798,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Beans - French (Phali),39,40,1,250 g,0.25,156.0,160.0
871,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Sponge Gourd (Tori),30,33,3,600 g,0.6,50.0,55.0
826,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Carrot - Orange (Gajar),22,25,3,500 g,0.5,44.0,50.0
1968,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Pear - Indian (Nashpati),32,35,3,500 g,0.5,64.0,70.0
3384,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Tender Coconut,55,59,4,1 pc,1.0,55.0,59.0
4505,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Capsicum - Green (Shimla Mirch),66,68,2,400 g,0.4,165.0,170.0
517,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Ivy Gourd (Kundru),13,14,1,250 g,0.25,52.0,56.0
981,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Watermelon - Medium (Tarbuj),126,129,3,2.5 kg,2.5,50.4,51.6
460,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Papaya - Small (Papita),81,83,2,1.2 kg,1.2,67.5,69.1666666666667
832,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Bitter Gourd (Karela),27,30,3,500 g,0.5,54.0,60.0
1503,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Farm Tale Cow Milk,33,36,3,500 ml,0.5,66.0,72.0
1691,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Farm Tale Buffalo Milk,42,45,3,500 ml,0.5,84.0,90.0
774,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Ginger - New (Adrak),52,52,0,160 g,0.16,325.0,325.0
1564,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Avocado - Hass (Butter Fruit) - Imported,95,97,2,220 g,0.22,431.818181818182,440.909090909091
7130,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Aasai Idli Dosa Batter,60,60,0,1 L,1.0,60.0,60.0
7286,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Harvest Gold Atta Bread,43,43,0,450 g,0.45,95.5555555555556,95.5555555555556
6331,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Ananda Cow Milk Paneer,77,77,0,180 g,0.18,427.777777777778,427.777777777778
9018,1691058662,1691069400,2023-08-03 16:01:02,2023-08-03 19:00:00,Abhi Eggs Gold+,75,75,0,6 pcs,6.0,12.5,12.5
1071,1691066645,1691076600,2023-08-03 18:14:05,2023-08-03 21:00:00,Bhindi (Okra),15,24,9,500 g,0.5,30.0,48.0
980,1691066645,1691076600,2023-08-03 18:14:05,2023-08-03 21:00:00,Bottle Gourd - Long (Lauki),28,35,7,700 g,0.7,40.0,50.0
